Error Code,Error Type,Form Name,Packet,Variable Name,Type of Check,Name of the Test,Full Test Description,List of form(s) compared in this test,List of variable(s) compared in this test
b3-ivp-p-1002,Alert,B3,I - UDS Initial Visit (new participants),FACEXP,Plausibility,FACEXP compared to MASKING,"If B8 Q3m. MASKING (Facial expression) = 1 (present), then Q2. FACEXP (Facial expression) should not be 0 (Normal)","b3, b8","FACEXP, MASKING"
b3-ivp-p-1008,Alert,B3,I - UDS Initial Visit (new participants),GAIT,Plausibility,"RIGDLORT, RIGDLOLF compared to GAIT","If Q5d. RIGDLORT (Rigidity - right lower extremity) or Q5e. RIGDLOLF (Rigidity - left lower extremity) = 4 (Severe - range of motion achieved with difficulty), then Q12. GAIT (gait) should not be 0 (Normal)",b3,"RIGDLORT, RIGDLOLF, GAIT"
b3-ivp-p-1009,Alert,B3,I - UDS Initial Visit (new participants),POSTURE,Plausibility,POSTURE compared to STOOPED,"If B8 Q3n. STOOPED (Stooped posture) = 1 (present), then Q11. POSTURE (Posture) should not be 0 (Normal)","b3, b8","STOOPED, POSTURE"
b3-ivp-p-1010,Alert,B3,I - UDS Initial Visit (new participants),GAIT,Plausibility,GAIT compared to GAITABN,"If B8 Q5. GAITABN (Gait) = 1 (present), then Q12. GAIT (Gait) should not be 0 (Normal)","b3, b8","GAIT, GAITABN"
b3-ivp-p-1011,Alert,B3,I - UDS Initial Visit (new participants),POSSTAB,Plausibility,POSSTAB compared to POSTINST,"If B8 Q3l. POSTINST (Postural instability) = 1 (present), then Q13. POSSTAB (Posture stability) should not be 0 (Normal)","b3, b8","POSSTAB, POSTINST"
b3-ivp-p-1012,Alert,B3,I - UDS Initial Visit (new participants),TOTALUPDRS,Plausibility,TOTALUPDRS = sum of subquestions,"If all of (SPEECH, FACEXP, TRESTFAC, TRESTRHD, TRESTLHD, TRESTRFT, TRESTLFT, TRACTRHD, TRACTLHD, RIGDNECK, RIGDUPRT, RIGDUPLF, RIGDLORT, RIGDLOLF, TAPSRT, TAPSLF, HANDMOVR, HANDMOVL, HANDALTR, HANDALTL, LEGRT, LEGLF, ARISING, POSTURE, GAIT, POSSTAB, BRADYKIN) ne 8, then TOTALUPDRS must = sum of SPEECH, FACEXP, TRESTFAC, TRESTRHD, TRESTLHD, TRESTRFT, TRESTLFT, TRACTRHD, TRACTLHD, RIGDNECK, RIGDUPRT, RIGDUPLF, RIGDLORT, RIGDLOLF, TAPSRT, TAPSLF, HANDMOVR, HANDMOVL, HANDALTR, HANDALTL, LEGRT, LEGLF, ARISING, POSTURE, GAIT, POSSTAB, BRADYKIN",b3,"TOTALUPDRS, SPEECH, FACEXP, TRESTFAC, TRESTRHD, TRESTLHD, TRESTRFT, TRESTLFT, TRACTRHD, TRACTLHD, RIGDNECK, RIGDUPRT, RIGDUPLF, RIGDLORT, RIGDLOLF, TAPSRT, TAPSLF, HANDMOVR, HANDMOVL, HANDALTR, HANDALTL, LEGRT, LEGLF, ARISING, POSTURE, GAIT, POSSTAB, BRADYKIN"
b3-i4vp-p-1001,Alert,B3,I4 - UDS Initial Visit (existing participants),SPEECH,Plausibility,SPEECH compared to APRAXSP,"If B8 Q4q. APRAXSP (Apraxia of speech) = 1 (present), then Q1. SPEECH (Speech) should not be 0 (Normal)","b3, b8","SPEECH, APRAXSP"
b3-i4vp-p-1002,Alert,B3,I4 - UDS Initial Visit (existing participants),FACEXP,Plausibility,FACEXP compared to MASKING,"If B8 Q3m. MASKING (Facial expression) = 1 (present), then Q2. FACEXP (Facial expression) should not be 0 (Normal)","b3, b8","FACEXP, MASKING"
b3-i4vp-p-1008,Alert,B3,I4 - UDS Initial Visit (existing participants),RIGDLORT,Plausibility,"RIGDLORT, RIGDLOLF compared to GAIT",If Q5d. RIGDLORT (Rigidity - right lower extremity) or Q5e. RIGDLOLF (Rigidity - left lower extremity) = 4 (Severe - range of motion achieved with difficulty) then Q12. GAIT (gait) should not be 0 (Normal),b3,"RIGDLORT, RIGDLOLF, GAIT"
b3-i4vp-p-1009,Alert,B3,I4 - UDS Initial Visit (existing participants),POSTURE,Plausibility,POSTURE compared to STOOPED,"If B8 Q3n. STOOPED (Stooped posture) = 1 (present), then Q11. POSTURE (Posture) should not be 0 (Normal)","b3, b8","STOOPED, POSTURE"
b3-i4vp-p-1010,Alert,B3,I4 - UDS Initial Visit (existing participants),GAIT,Plausibility,GAIT compared to GAITABN,"If B8 Q5. GAITABN (Gait) = 1 (present), then Q12. GAIT (Gait) should not be 0 (Normal)","b3, b8","GAIT, GAITABN"
b3-i4vp-p-1011,Alert,B3,I4 - UDS Initial Visit (existing participants),POSSTAB,Plausibility,POSSTAB compared to POSTINST,"If B8 Q3l. POSTINST (Postural instability) = 1 (present), then Q13. POSSTAB (Posture stability) should not be 0 (Normal)","b3, b8","POSSTAB, POSTINST"
b3-i4vp-p-1012,Alert,B3,I4 - UDS Initial Visit (existing participants),TOTALUPDRS,Plausibility,TOTALUPDRS = sum of subquestions,"If all of (SPEECH, FACEXP, TRESTFAC, TRESTRHD, TRESTLHD, TRESTRFT, TRESTLFT, TRACTRHD, TRACTLHD, RIGDNECK, RIGDUPRT, RIGDUPLF, RIGDLORT, RIGDLOLF, TAPSRT, TAPSLF, HANDMOVR, HANDMOVL, HANDALTR, HANDALTL, LEGRT, LEGLF, ARISING, POSTURE, GAIT, POSSTAB, BRADYKIN) ne 8, then TOTALUPDRS must = sum of SPEECH, FACEXP, TRESTFAC, TRESTRHD, TRESTLHD, TRESTRFT, TRESTLFT, TRACTRHD, TRACTLHD, RIGDNECK, RIGDUPRT, RIGDUPLF, RIGDLORT, RIGDLOLF, TAPSRT, TAPSLF, HANDMOVR, HANDMOVL, HANDALTR, HANDALTL, LEGRT, LEGLF, ARISING, POSTURE, GAIT, POSSTAB, BRADYKIN",b3,"TOTALUPDRS, SPEECH, FACEXP, TRESTFAC, TRESTRHD, TRESTLHD, TRESTRFT, TRESTLFT, TRACTRHD, TRACTLHD, RIGDNECK, RIGDUPRT, RIGDUPLF, RIGDLORT, RIGDLOLF, TAPSRT, TAPSLF, HANDMOVR, HANDMOVL, HANDALTR, HANDALTL, LEGRT, LEGLF, ARISING, POSTURE, GAIT, POSSTAB, BRADYKIN"
b3-i4vp-p-1013,Alert,B3,I4 - UDS Initial Visit (existing participants),RIGDUPRT,Plausibility,RIGDUPRT compared to RIGIDR in UDSv3,"If UDSv3 B8 Q2c2. RIGIDR (Rigidity - right arm) = 1 (Yes), then UDsv4 Q5b. RIGDUPRT (Rigidity - right upper extremity ) should not be 0","b3, b8[UDSv3]","RIGDUPRT, RIGIDR[UDSv3]"
b3-i4vp-p-1014,Alert,B3,I4 - UDS Initial Visit (existing participants),RIGDUPLF,Plausibility,RIGDUPLF compared to RIGIDL in UDSv3,"If UDSv3 B8 Q2c1. RIGIDL (Rigidity - left arm) = 1 (Yes), then UDsv4 Q5c. RIGDUPLF (Rigidity - left upper extremity ) should not be 0","b3, b8[UDSv3]","RIGDUPLF, RIGIDL[UDSv3]"
b3-i4vp-p-1015,Alert,B3,I4 - UDS Initial Visit (existing participants),TAPSLF ,Plausibility,TAPSLF compared to SLOWINGL in UDSv3,"If UDSv3 B8 Q2b1. SLOWINGL (slowing of fine motor movements - left side) =1 (present), then Q6b. TAPSLF (Finger taps - left hand) should not = 0 (normal)","b3, b8[UDSv3]","TAPSLF, SLOWINGL[UDSv3]"
b3-i4vp-p-1016,Alert,B3,I4 - UDS Initial Visit (existing participants),TAPSRT,Plausibility,TAPSRT compared to SLOWINGR in UDSv3,"If UDSv3 B8 Q2b2. SLOWINGR (slowing of fine motor movements - right side) =1 (present), then Q6a. TAPSRT (Finger taps - right hand) should not = 0 (normal)","b3, b8[UDSv3]","TAPSRT, SLOWINGR[UDSv3]"
b3-i4vp-p-1017,Alert,B3,I4 - UDS Initial Visit (existing participants),POSSTAB,Plausibility,POSSTAB compared to POSTINST,"If UDSv3 B8 Q2f. POSTINST (Postural instability) = 1 (present), then Q13. POSSTAB (Posture stability) should not be 0 (Normal)","b3, b8[UDSv3]","POSSTAB, POSTINST[UDSv3]"
b3-i4vp-p-1018,Alert,B3,I4 - UDS Initial Visit (existing participants),BRADYKIN,Plausibility,BRADYKIN compared to BRADY in UDSv3,"If UDSv3 B8 Q2d. BRADY (Bradykinesia) = 1 (Yes), then UDsv4 Q14. BRADYKIN (Body bradykinesia and hypokinesia) should not be 0","b3, b8[UDSv3]","BRADYKIN, BRADY[UDSv3]"
b4-ivp-c-002,Error,B4,I - UDS Initial Visit (new participants),FRMDATEB4,Conformity,FRMDATEB4 conforms,Q0a. FRMDATEB4 (B4 form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,,
b4-ivp-c-004,Error,B4,I - UDS Initial Visit (new participants),LANGB4,Conformity,LANGB4 conforms,Q0c. LANGB4 (Language of B4 administration) must be an integer between 1-2,,
b4-ivp-c-006,Error,B4,I - UDS Initial Visit (new participants),MODEB4,Conformity,MODEB4 conforms,Q0d. MODEB4 (B4 in person or remote) must be an integer between 1-2,,
b4-ivp-c-009,Error,B4,I - UDS Initial Visit (new participants),RMREASB4,Conformity,RMREASB4 conforms,Q0d1. RMREASB4 (Reason for remote B4) must be an integer between 1 and 5,,
b4-ivp-c-012,Error,B4,I - UDS Initial Visit (new participants),RMMODEB4,Conformity,RMMODEB4 conforms,Q0d1a. RMMODEB4 (Mode of remote B4 administration) must be an integer between 1-2,,
b4-ivp-c-014,Error,B4,I - UDS Initial Visit (new participants),MEMORY,Conformity,MEMORY conforms,"Q1. MEMORY must be a number between 0 and 3, 99, or 0.5",,
b4-ivp-c-016,Error,B4,I - UDS Initial Visit (new participants),ORIENT,Conformity,ORIENT conforms,"Q2. ORIENT must be a number between 0 and 3,99, or 0.5",,
b4-ivp-c-018,Error,B4,I - UDS Initial Visit (new participants),JUDGMENT,Conformity,JUDGMENT conforms,"Q3. JUDGMENT must be a number between 0 and 3, 99, or 0.5",,
b4-ivp-c-020,Error,B4,I - UDS Initial Visit (new participants),COMMUN,Conformity,COMMUN conforms,"Q4. COMMUN must be a number between 0 and 3, 99, or 0.5",,
b4-ivp-c-022,Error,B4,I - UDS Initial Visit (new participants),HOMEHOBB,Conformity,HOMEHOBB conforms,"Q5. HOMEHOBB must be a number between 0 and 3, 99, or 0.5",,
b4-ivp-c-024,Error,B4,I - UDS Initial Visit (new participants),PERSCARE,Conformity,PERSCARE conforms,"Q6. PERSCAREmust be a number between 0 and 3, 99",,
b4-ivp-c-026,Error,B4,I - UDS Initial Visit (new participants),CDRSUM,Conformity,CDRSUM conforms,"Q7. CDRSUM (CDR sum of boxes) must be a number between 0-16, 17, 18, 99; cannot be 16.5 or 17.5",,
b4-ivp-c-028,Error,B4,I - UDS Initial Visit (new participants),CDRGLOB,Conformity,CDRGLOB conforms,"Q8. CDRGLOB (CDR global score) must be a number between 0 and 3, 99, or 0.5",,
b4-ivp-c-030,Error,B4,I - UDS Initial Visit (new participants),COMPORT,Conformity,COMPORT conforms,"Q9. COMPORT (Behavior, comportment and personality) must be a number between 0 and 3, 99, or 0.5",,
b4-ivp-c-032,Error,B4,I - UDS Initial Visit (new participants),CDRLANG,Conformity,CDRLANG conforms,"Q10. CDRLANG must be a number between 0 and 3, 99, or 0.5",,
b4-ivp-m-001,Error,B4,I - UDS Initial Visit (new participants),FRMDATEB4,Missingness,FRMDATEB4 must be present,Q0a. FRMDATEB4 (B4 form date) cannot be blank,,
b4-ivp-m-003,Error,B4,I - UDS Initial Visit (new participants),LANGB4,Missingness,LANGB4 must be present,Q0c. LANGB4 (Language of B4 administration) cannot be blank,,
b4-ivp-m-005,Error,B4,I - UDS Initial Visit (new participants),MODEB4,Missingness,MODEB4 must be present,Q0d. MODEB4 (B4 in person or remote) cannot be blank,,
b4-ivp-m-007,Error,B4,I - UDS Initial Visit (new participants),RMREASB4,Missingness,RMREASB4 conditionally present,If Q0d. MODEB4 (B4 in person or remote) = 2 (Remote) then Q0d1. RMREASB4 (Reason for remote B4) cannot be blank,,
b4-ivp-m-008,Error,B4,I - UDS Initial Visit (new participants),RMREASB4,Missingness,RMREASB4 conditionally blank,If Q0d. MODEB4 (B4 in person or remote) = 1 (In-person) then Q0d1. RMREASB4 (Reason for remote B4) must be blank,,
b4-ivp-m-010,Error,B4,I - UDS Initial Visit (new participants),RMMODEB4,Missingness,RMMODEB4 conditionally present,If Q0d. MODEB4 (B4 in person or remote) = 2 (Remote) then Q0d1a. RMMODEB4 (Mode of remote B4 administration) cannot be blank,,
b4-ivp-m-011,Error,B4,I - UDS Initial Visit (new participants),RMMODEB4,Missingness,RMMODEB4 conditionally blank,If Q0d. MODEB4 (B4 in person or remote) = 1 (In-person) then Q0d1a. RMMODEB4 (Mode of remote B4 administration) must be blank,,
b4-ivp-m-013,Error,B4,I - UDS Initial Visit (new participants),MEMORY,Missingness,MEMORY must be present,Q1. MEMORY cannot be blank,,
b4-ivp-m-015,Error,B4,I - UDS Initial Visit (new participants),ORIENT,Missingness,ORIENT must be present,Q2. ORIENT cannot be blank,,
b4-ivp-m-017,Error,B4,I - UDS Initial Visit (new participants),JUDGMENT,Missingness,JUDGMENT must be present,Q3. JUDGMENT cannot be blank,,
b4-ivp-m-019,Error,B4,I - UDS Initial Visit (new participants),COMMUN,Missingness,COMMUN must be present,Q4. COMMUN cannot be blank,,
b4-ivp-m-021,Error,B4,I - UDS Initial Visit (new participants),HOMEHOBB,Missingness,HOMEHOBB must be present,Q5. HOMEHOBB cannot be blank,,
b4-ivp-m-023,Error,B4,I - UDS Initial Visit (new participants),PERSCARE,Missingness,PERSCARE must be present,Q6. PERSCAREcannot be blank,,
b4-ivp-m-025,Error,B4,I - UDS Initial Visit (new participants),CDRSUM,Missingness,CDRSUM must be present,Q7. CDRSUM (CDR sum of boxes) cannot be blank,,
b4-ivp-m-027,Error,B4,I - UDS Initial Visit (new participants),CDRGLOB,Missingness,CDRGLOB must be present,Q8. CDRGLOB (CDR global score) cannot be blank,,
b4-ivp-m-029,Error,B4,I - UDS Initial Visit (new participants),COMPORT,Missingness,COMPORT must be present,"Q9. COMPORT (Behavior, comportment and personality) cannot be blank",,
b4-ivp-m-031,Error,B4,I - UDS Initial Visit (new participants),CDRLANG,Missingness,CDRLANG must be present,Q10. CDRLANG must be present,,
b4-ivp-p-1001,Error,B4,I - UDS Initial Visit (new participants),CDRSUM,Plausibility,"CDRSUM must be equal to the sum of MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, PERSCARE if subqestions are not 99","If all of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE ne 99, Q7. CDRSUM (CDR sum of boxes) must be equal to the sum of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE",,"CDRSUM, MEMORY, ORIENT, JUDGEMENT, COMMUN, HOMEHOBB, PERSCARE"
b4-ivp-p-1002,Error,B4,I - UDS Initial Visit (new participants),CDRSUM,Plausibility,"CDRSUM cannot have valid response if MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, or PERSCARE are missing (99)","Q7. CDRSUM (CDR sum of boxes) cannot have valid response if Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE are missing (99)",,"CDRSUM, MEMORY, ORIENT, JUDGEMENT, COMMUN, HOMEHOBB, PERSCARE"
b4-ivp-p-1003,Error,B4,I - UDS Initial Visit (new participants),CDRGLOB,Plausibility,"CDRGLOB cannot have valid response if MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, or PERSCARE are missing (99)","Q8. CDRGLOB (CDR global score) cannot have valid response if Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE are missing (99)",,"CDRGLOB, MEMORY, ORIENT, JUDGEMENT, COMMUN, HOMEHOBB, PERSCARE"
b4-ivp-p-1004,Alert,B4,I - UDS Initial Visit (new participants),CDRGLOB,Plausibility,C2 MOCTOTS aligns with CDRGLOB,If Form C2 Q1f. MOCATOTS (uncorrected MoCA total score) <4 then Q8. CDRGLOB (CDR global score) should not equal 0 or 0.5 (No or questionable impairment),"b4, c2","CDRGLOB, MOCATOTS"
b4-ivp-p-1005,Alert,B4,I - UDS Initial Visit (new participants),CDRGLOB,Plausibility,C2T MOCBTOTS aligns with CRDGLOB,If Form C2T Q1d. MOCBTOTS (uncorrected MoCA blind total score) <4 then Q8. CDRGLOB (CDR global score) should not equal 0 or 0.5 (No or questionable impairment),"b4, c2t","CDRGLOB, MOCBTOTS"
b4-ivp-p-1006,Alert,B4,I - UDS Initial Visit (new participants),CDRGLOB,Plausibility,DECCLCOG aligns with CDRGLOB,If Form B9 Q8. DECCLCOG (Impaired cognition per clinician) =0 (No) then B4 Q8. CDRGLOB (CDR global score) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","CDRGLOB, DECCLCOG"
b4-ivp-p-1007,Alert,B4,I - UDS Initial Visit (new participants),CDRGLOB,Plausibility,DECCLCOG aligns with CDRGLOB,If Form B9 Q8. DECCLCOG (Impaired cognition per clinician) =1 (Yes) then B4 Q8. CDRGLOB (CDR global score) should not equal 0 (no impairment),"b4, b9","CDRGLOB, DECCLCOG"
b4-ivp-p-1008,Alert,B4,I - UDS Initial Visit (new participants),MEMORY,Plausibility,MEMORY aligns with COGMEM,If Form B9 Q9a. COGMEM (Memory)=0 then B4 Q1. MEMORY (Memory) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","MEMORY, COGMEM"
b4-ivp-p-1009,Alert,B4,I - UDS Initial Visit (new participants),MEMORY,Plausibility,MEMORY aligns with COGMEM,If Form B9 Q9a. COGMEM (Memory) = 1 (Yes) then B4 Q1. MEMORY (Memory) should not equal 0 (No impairment),"b4, b9","MEMORY, COGMEM"
b4-ivp-p-1010,Alert,B4,I - UDS Initial Visit (new participants),ORIENT,Plausibility,ORIENT aligns with COGORI,If Form B9 Q9b. COGORI (Orientation) = 0 (No) then B4 Q2. ORIENT (Orientation) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","ORIENT, COGORI"
b4-ivp-p-1011,Alert,B4,I - UDS Initial Visit (new participants),ORIENT,Plausibility,ORIENT aligns with COGORI,If Form B9 Q9b. COGORI (Orientation) = 1 (yes) then B4 Q2. ORIENT (Orientation) shoudl not equal 0 (No impairment),"b4, b9","ORIENT, COGORI"
b4-ivp-p-1012,Alert,B4,I - UDS Initial Visit (new participants),JUDGMENT,Plausibility,JUDGMENT aligns with COGJUDG,If Form B9 Q9c. COGJUDG (Executive function) = 0 (No) then B4 Q3. JUDGMENT (Judgment) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","JUDGMENT, COGJUDG"
b4-ivp-p-1013,Alert,B4,I - UDS Initial Visit (new participants),JUDGMENT,Plausibility,JUDGMENT aligns with COGJUDG,If Form B9 Q9c. COGJUDG (Executive function) = 1 (yes) then B4 Q3. JUDGMENT (Judgment) should not equal 0 (No impairment),"b4, b9","JUDGMENT, COGJUDG"
b4-ivp-p-1014,Alert,B4,I - UDS Initial Visit (new participants),CDRGLOB,Plausibility,CDRGLOB aligns with DEMENTED,If Form D1a Q3. DEMENTED (Demented) = 1 (Yes) then B4 Q8. CDRGLOB (CDR global score) should not equal 0 or 0.5 (No or questionable impairment),"b4, d1a","CDRGLOB, DEMENTED"
b4-ivp-p-1015,Alert,B4,I - UDS Initial Visit (new participants),CDRGLOB,Plausibility,CDRGLOB aligns with NORMCOG,If Form D1a Q2. NORMCOG (Normal cognition) =1 (Yes) then B4 Q8. CDRGLOB (CDR global score) should equal 0,"b4, d1a","CDRGLOB, NORMCOG"
b4-ivp-p-1016,Alert,B4,I - UDS Initial Visit (new participants),CDRSUM,Plausibility,CDRGLOB aligns with NORMCOG,If Form D1a Q2. NORMCOG (Normal cognition)= 1 (Yes) then B4 Q7. CDRSUM (CDR sum of boxes) should be <= 5,"b4, d1a","CDRSUM, NORMCOG"
b4-ivp-p-1017,Alert,B4,I - UDS Initial Visit (new participants),CDRLANG,Plausibility,CDRLANG aligns with COGLANG,If Form B9 Q9d. COGLANG (Language) = 0 (no) then B4 Q10. CDRLANG (Language) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","CDRLANG, COGLANG"
b4-ivp-p-1018,Alert,B4,I - UDS Initial Visit (new participants),CDRLANG,Plausibility,CDRLANG aligns with COGLANG,If Form B9 Q9d. COGLANG (Language) = 1 (yes) then B4 Q10. CDRLANG (Language) sould not equal 0 (No impairment),"b4, b9","CDRLANG, COGLANG"
b4-i4vp-p-1001,Error,B4,I4 - UDS Initial Visit (existing participants),CDRSUM,Plausibility,"CDRSUM must be equal to the sum of MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, PERSCARE if subqestions are not 99","If all of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE ne 99, Q7. CDRSUM (CDR sum of boxes) must be equal to the sum of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE",,"CDRSUM, MEMORY, ORIENT, JUDGEMENT, COMMUN, HOMEHOBB, PERSCARE"
b4-i4vp-p-1002,Error,B4,I4 - UDS Initial Visit (existing participants),CDRSUM,Plausibility,"CDRSUM cannot have valid response if MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, or PERSCARE are missing (99)","If any of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE are missing (99), then Q7. CDRSUM (CDR sum of boxes) must = 99",,"CDRSUM, MEMORY, ORIENT, JUDGEMENT, COMMUN, HOMEHOBB, PERSCARE"
b4-i4vp-p-1003,Error,B4,I4 - UDS Initial Visit (existing participants),CDRGLOB,Plausibility,"CDRGLOB cannot have valid response if MEMORY, ORIENT, JUDGMENT, COMMUN, HOMEHOBB, or PERSCARE are missing (99)","If any of Q1. MEMORY, Q2. ORIENT, Q3. JUDGMENT, Q4. COMMUN, Q5. HOMEHOBB, Q6. PERSCARE are missing (99), then Q8. CDRGLOB (CDR global score) must = 99",,"CDRGLOB, MEMORY, ORIENT, JUDGEMENT, COMMUN, HOMEHOBB, PERSCARE"
b4-i4vp-p-1004,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRGLOB,Plausibility,C2 MOCTOTS aligns with CDRGLOB,If Form C2 Q1f. MOCATOTS (uncorrected MoCA total score) <4 then Q8. CDRGLOB (CDR global score) should not equal 0 or 0.5 (No or questionable impairment),"b4, c2","CDRGLOB, MOCATOTS"
b4-i4vp-p-1005,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRGLOB,Plausibility,C2T MOCBTOTS aligns with CRDGLOB,If Form C2T Q1d. MOCBTOTS (uncorrected MoCA blind total score) <4 then Q8. CDRGLOB (CDR global score) should not equal 0 or 0.5 (No or questionable impairment),"b4, c2t","CDRGLOB, MOCBTOTS"
b4-i4vp-p-1006,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRGLOB,Plausibility,DECCLCOG aligns with CDRGLOB,If Form B9 Q8. DECCLCOG (Impaired cognition per clinician) =0 (No) then B4 Q8. CDRGLOB (CDR global score) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","CDRGLOB, DECCLCOG"
b4-i4vp-p-1007,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRGLOB,Plausibility,DECCLCOG aligns with CDRGLOB,If Form B9 Q8. DECCLCOG (Impaired cognition per clinician) =1 (Yes) then B4 Q8. CDRGLOB (CDR global score) should not equal 0 (no impairment),"b4, b9","CDRGLOB, DECCLCOG"
b4-i4vp-p-1008,Alert,B4,I4 - UDS Initial Visit (existing participants),MEMORY,Plausibility,MEMORY aligns with COGMEM,If Form B9 Q9a. COGMEM (Memory)=0 then B4 Q1. MEMORY (Memory) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","MEMORY, COGMEM"
b4-i4vp-p-1009,Alert,B4,I4 - UDS Initial Visit (existing participants),MEMORY,Plausibility,MEMORY aligns with COGMEM,If Form B9 Q9a. COGMEM (Memory) = 1 (Yes) then B4 Q1. MEMORY (Memory) should not equal 0 (No impairment),"b4, b9","MEMORY, COGMEM"
b4-i4vp-p-1010,Alert,B4,I4 - UDS Initial Visit (existing participants),ORIENT,Plausibility,ORIENT aligns with COGORI,If Form B9 Q9b. COGORI (Orientation) = 0 (No) then B4 Q2. ORIENT (Orientation) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","ORIENT, COGORI"
b4-i4vp-p-1011,Alert,B4,I4 - UDS Initial Visit (existing participants),ORIENT,Plausibility,ORIENT aligns with COGORI,If Form B9 Q9b. COGORI (Orientation) = 1 (yes) then B4 Q2. ORIENT (Orientation) shoudl not equal 0 (No impairment),"b4, b9","ORIENT, COGORI"
b4-i4vp-p-1012,Alert,B4,I4 - UDS Initial Visit (existing participants),JUDGMENT,Plausibility,JUDGMENT aligns with COGJUDG,If Form B9 Q9c. COGJUDG (Executive function) = 0 (No) then B4 Q3. JUDGMENT (Judgment) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","JUDGMENT, COGJUDG"
b4-i4vp-p-1013,Alert,B4,I4 - UDS Initial Visit (existing participants),JUDGMENT,Plausibility,JUDGMENT aligns with COGJUDG,If Form B9 Q9c. COGJUDG (Executive function) = 1 (yes) then B4 Q3. JUDGMENT (Judgment) should not equal 0 (No impairment),"b4, b9","JUDGMENT, COGJUDG"
b4-i4vp-p-1014,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRGLOB,Plausibility,CDRGLOB aligns with DEMENTED,If Form D1a Q3. DEMENTED (Demented) = 1 (Yes) then B4 Q8. CDRGLOB (CDR global score) should not equal 0 or 0.5 (No or questionable impairment),"b4, d1a","CDRGLOB, DEMENTED"
b4-i4vp-p-1015,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRGLOB,Plausibility,CDRGLOB aligns with NORMCOG,If Form D1a Q2. NORMCOG (Normal cognition) =1 (Yes) then B4 Q8. CDRGLOB (CDR global score) should equal 0,"b4, d1a","CDRGLOB, NORMCOG"
b4-i4vp-p-1016,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRSUM,Plausibility,CDRGLOB aligns with NORMCOG,If Form D1a Q2. NORMCOG (Normal cognition)= 1 (Yes) then B4 Q7. CDRSUM (CDR sum of boxes) should be <= 5,"b4, d1a","CDRSUM, NORMCOG"
b4-i4vp-p-1017,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRLANG,Plausibility,CDRLANG aligns with COGLANG,If Form B9 Q9d. COGLANG (Language) = 0 (no) then B4 Q10. CDRLANG (Language) should not equal 2 or 3 (moderate or severe impairment),"b4, b9","CDRLANG, COGLANG"
b4-i4vp-p-1018,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRLANG,Plausibility,CDRLANG aligns with COGLANG,If Form B9 Q9d. COGLANG (Language) = 1 (yes) then B4 Q10. CDRLANG (Language) sould not equal 0 (No impairment),"b4, b9","CDRLANG, COGLANG"
b4-i4vp-p-1019,Alert,B4,I4 - UDS Initial Visit (existing participants),CDRGLOB,Plausibility,CDRGLOB compared to last visit,"If CDRGLOB != 99 and CDRGLOB[UDSv3] != 99, Q8. CDRGLOB (CDR global score) should not decrease by 1 or more points from the most recent visit","b4, b4[UDSv3]","CDRGLOB, CDRGLOB[UDSv3]"
b5-ivp-c-002,Error,B5,I - UDS Initial Visit (new participants),FRMDATEB5,Conformity,FRMDATEB5 conforms,Q0a. FRMDATEB5 (B5 form date) must be a date formatted mm/dd/yyyy or yyyy/mm/dd,,
