Error Code,Error Type,Form Name,Packet,Variable Name,Type of Check,Name of the Test,Full Test Description,List of form(s) compared in this test,List of variable(s) compared in this test
b9-fvp-m-045,Error,B9,F - UDS Follow-up Visit,COGATTN,Missingness,COGATTN conditionally present,"If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9f. COGATTN (Impaired in attention) cannot be blank",,"DECCLCOG, COGATTN"
b9-fvp-m-046,Error,B9,F - UDS Follow-up Visit,COGATTN,Missingness,COGATTN conditionally blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9f. COGATTN (Impaired in attention) must be blank",,"DECCLCOG, COGATTN"
b9-fvp-m-048,Error,B9,F - UDS Follow-up Visit,COGFLUC,Missingness,COGFLUC conditionally present,"If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9g. COGFLUC (fluctuating cognition) cannot be blank",,"DECCLCOG, COGFLUC"
b9-fvp-m-049,Error,B9,F - UDS Follow-up Visit,COGFLUC,Missingness,COGFLUC conditionally blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9g. COGFLUC (fluctuating cognition) must be blank",,"DECCLCOG, COGFLUC"
b9-fvp-m-051,Error,B9,F - UDS Follow-up Visit,COGOTHR,Missingness,COGOTHR conditionally present,"If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q9h. COGOTHR (Other cognitive problem) cannot be blank",,"DECCLCOG, COGOTHR"
b9-fvp-m-052,Error,B9,F - UDS Follow-up Visit,COGOTHR,Missingness,COGOTHR conditionally blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q9h. COGOTHR (Other cognitive problem) must be blank",,"DECCLCOG, COGOTHR"
b9-fvp-m-054,Error,B9,F - UDS Follow-up Visit,COGOTHRX,Missingness,COGOTHRX conditionally present,"If Q9h. COGOTHR (Other cognitive problem) = 1 (Yes), then Q9h1. COGOTHRX (Other - specify) cannot be blank",,"COGOTHR, COGOTHRX"
b9-fvp-m-055,Error,B9,F - UDS Follow-up Visit,COGOTHRX,Missingness,COGOTHRX conditionally blank,"If Q9h. COGOTHR (Other cognitive problem) = 0 (No), then Q9h1. COGOTHRX (Other - specify) must be blank",,"COGOTHR, COGOTHRX"
b9-fvp-m-056,Error,B9,F - UDS Follow-up Visit,COGAGE,Missingness,COGAGE conditionally present,"If any of (Q9a. COGMEM, Q9b. COGORI, Q9c. COGJUDG, Q9d. COGLANG, Q9e. COGVIS, Q9f. COGATTN, Q9g. COGFLUC, Q9h. COGOTHR) = 1 (Yes), then Q9i. COGAGE (Age that prominent cognitive problem began) cannot be blank",,"COGMEM, COGORI, COGJUDG, COGLANG, COGVIS, COGATTN, COGFLUC, COGOTHR, COGAGE"
b9-fvp-m-057,Error,B9,F - UDS Follow-up Visit,COGAGE,Missingness,COGAGE conditionally blank,"If all of (Q9a. COGMEM, Q9b. COGORI, Q9c. COGJUDG, Q9d. COGLANG, Q9e. COGVIS, Q9f. COGATTN, Q9g. COGFLUC, Q9h. COGOTHR) do not =1 (Yes), then Q9i. COGAGE (Age that prominent cognitive problem began) must be blank",,"COGMEM, COGORI, COGJUDG, COGLANG, COGVIS, COGATTN, COGFLUC, COGOTHR, COGAGE"
b9-fvp-m-059,Error,B9,F - UDS Follow-up Visit,COGMODE,Missingness,COGMODE conditionally present,"If Q8. DECCLCOG (Impaired cognition per clinician) = 1 (Yes), then Q10. COGMODE (Mode of onset of cognitive symptoms) cannot be blank",,"DECCLCOG, COGMODE"
b9-fvp-m-060,Error,B9,F - UDS Follow-up Visit,COGMODE,Missingness,COGMODE conditionally blank,"If Q8. DECCLCOG (Impaired cognition per clinician) = 0 (No), then Q10. COGMODE (Mode of onset of cognitive symptoms) must be blank",,"DECCLCOG, COGMODE"
b9-fvp-m-062,Error,B9,F - UDS Follow-up Visit,COGMODEX,Missingness,COGMODEX conditionally present,"If Q10. COGMODE (Mode of onset of cognitive symptoms) = 4 (Other), then Q10a. COGMODEX (Other- specify) cannot be blank",,"COGMODE, COGMODEX"
b9-fvp-m-063,Error,B9,F - UDS Follow-up Visit,COGMODEX,Missingness,COGMODEX conditionally blank,"If Q10. COGMODE (Mode of onset of cognitive symptoms) not = 4 (Other), then Q10a. COGMODEX (Other- specify) must be blank",,"COGMODE, COGMODEX"
b9-fvp-m-064,Error,B9,F - UDS Follow-up Visit,DECCLBE,Missingness,DECCLBE conditionally present,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 1 (Yes), then Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) cannot be blank",,"DECCLIN, DECCLBE"
b9-fvp-m-065,Error,B9,F - UDS Follow-up Visit,DECCLBE,Missingness,DECCLBE conditionally blank,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 0 (No), then Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) must be blank",,"DECCLIN, DECCLBE"
b9-fvp-m-067,Error,B9,F - UDS Follow-up Visit,BEAPATHY,Missingness,BEAPATHY conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12a. BEAPATHY (impaired apathy) cannot be blank",,"DECCLBE, BEAPATHY"
b9-fvp-m-068,Error,B9,F - UDS Follow-up Visit,BEAPATHY,Missingness,BEAPATHY conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12a. BEAPATHY (impaired apathy) must be blank",,"DECCLBE, BEAPATHY"
b9-fvp-m-070,Error,B9,F - UDS Follow-up Visit,BEDEP,Missingness,BEDEP conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12b. BEDEP (depressed mood) cannot be blank",,"DECCLBE, BEDEP"
b9-fvp-m-071,Error,B9,F - UDS Follow-up Visit,BEDEP,Missingness,BEDEP conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12b. BEDEP (depressed mood) must be blank",,"DECCLBE, BEDEP"
b9-fvp-m-073,Error,B9,F - UDS Follow-up Visit,BEANX,Missingness,BEANX conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12c. BEANX (Anxiety) cannot be blank",,"DECCLBE, BEANX"
b9-fvp-m-074,Error,B9,F - UDS Follow-up Visit,BEANX,Missingness,BEANX conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12c. BEANX (Anxiety) must be blank",,"DECCLBE, BEANX"
b9-fvp-m-076,Error,B9,F - UDS Follow-up Visit,BEEUPH,Missingness,BEEUPH conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12d. BEEUPH (Euphoria) cannot be blank",,"DECCLBE, BEEUPH"
b9-fvp-m-077,Error,B9,F - UDS Follow-up Visit,BEEUPH,Missingness,BEEUPH conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12d. BEEUPH (Euphoria) must be blank",,"DECCLBE, BEEUPH"
b9-fvp-m-079,Error,B9,F - UDS Follow-up Visit,BEIRRIT,Missingness,BEIRRIT conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12e. BEIRRIT (Irritability) cannot be blank",,"DECCLBE, BEIRRIT"
b9-fvp-m-080,Error,B9,F - UDS Follow-up Visit,BEIRRIT,Missingness,BEIRRIT conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12e. BEIRRIT (Irritability) must be blank",,"DECCLBE, BEIRRIT"
b9-fvp-m-082,Error,B9,F - UDS Follow-up Visit,BEAGIT,Missingness,BEAGIT conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12f. BEAGIT (Agitation) cannot be blank",,"DECCLBE, BEAGIT"
b9-fvp-m-083,Error,B9,F - UDS Follow-up Visit,BEAGIT,Missingness,BEAGIT conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12f. BEAGIT (Agitation) must be blank",,"DECCLBE, BEAGIT"
b9-fvp-m-085,Error,B9,F - UDS Follow-up Visit,BEHAGE,Missingness,BEHAGE conditionally present,"If any of Q12a. BEAPATHY, Q12b. BEDEP, Q12c. BEANX, Q12d. BEEUPH, Q12e. BEIRRIT, Q12f. BEAGIT = 1 (Yes), then Q12g. BEHAGE (Age that promingent behavioral problem began) cannot be blank",,"BEAPATHY, BEDEP, BEANX, BEEUPH, BEIRRIT, BEAGIT, BEHAGE"
b9-fvp-m-086,Error,B9,F - UDS Follow-up Visit,BEHAGE,Missingness,BEHAGE conditionally blank,"If all of Q12a. BEAPATHY, Q12b. BEDEP, Q12c. BEANX, Q12d. BEEUPH, Q12e. BEIRRIT, Q12f. BEAGIT not = 1 (Yes), then Q12g. BEHAGE (Age that promingent behavioral problem began) must be blank",,"BEAPATHY, BEDEP, BEANX, BEEUPH, BEIRRIT, BEAGIT, BEHAGE"
b9-fvp-m-088,Error,B9,F - UDS Follow-up Visit,BEVHALL,Missingness,BEVHALL conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12h. BEVHALL (Visual hallucinations) cannot be blank",,"DECCLBE, BEVHALL"
b9-fvp-m-089,Error,B9,F - UDS Follow-up Visit,BEVHALL,Missingness,BEVHALL conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12h. BEVHALL (Visual hallucinations) must be blank",,"DECCLBE, BEVHALL"
b9-fvp-m-091,Error,B9,F - UDS Follow-up Visit,BEVPATT,Missingness,BEVPATT conditionally present,If Q12h. BEVHALL (Visual hallucinations) = 1 (Yes) then Q12h1. BEVPATT (patterns in hallucinations) cannot be blank,,"DECCLBE, BEVPATT"
b9-fvp-m-092,Error,B9,F - UDS Follow-up Visit,BEVPATT,Missingness,BEVPATT conditionally blank,"If Q12h. BEVHALL (Visual hallucinations) not 1 (Yes), then Q12h1. BEVPATT (patterns in hallucinations) must be blank",,"DECCLBE, BEVPATT"
b9-fvp-m-094,Error,B9,F - UDS Follow-up Visit,BEVWELL,Missingness,BEVWELL conditionally present,If Q12h. BEVHALL (Visual hallucinations) = 1 (Yes) then Q12h2. BEVWELL (well-formed objects in hallucinations) cannot be blank,,"BEVHALL, BEVWELL"
b9-fvp-m-095,Error,B9,F - UDS Follow-up Visit,BEVWELL,Missingness,BEVWELL conditionally blank,"If Q12h. BEVHALL (Visual hallucinations) = 1 (Yes), then Q12h2. BEVWELL (well-formed objects in hallucinations) must be blank",,"BEVHALL, BEVWELL"
b9-fvp-m-097,Error,B9,F - UDS Follow-up Visit,BEAHALL,Missingness,BEAHALL conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12i. BEAHALL (auditory hallucinations) cannot be blank",,"DECCLBE, BEAHALL"
b9-fvp-m-098,Error,B9,F - UDS Follow-up Visit,BEAHALL,Missingness,BEAHALL conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12i. BEAHALL (auditory hallucinations) must be blank",,"DECCLBE, BEAHALL"
b9-fvp-m-100,Error,B9,F - UDS Follow-up Visit,BEAHSIMP,Missingness,BEAHSIMP conditionally present,"If Q12i. BEAHALL (Auditory hallucinations) = 1 (Yes), then Q12i1. BEAHSIMP (Auditory hallucinations - simple sounds) cannot be blank",,"BEAHALL, BEAHSIMP"
b9-fvp-m-101,Error,B9,F - UDS Follow-up Visit,BEAHSIMP,Missingness,BEAHSIMP conditionally blank,"If Q12i. BEAHALL (Auditory hallucinations) not 1 (Yes), then Q12i1. BEAHSIMP (Auditory hallucinations - simple sounds) must be blank",,"BEAHALL, BEAHSIMP"
b9-fvp-m-103,Error,B9,F - UDS Follow-up Visit,BEAHCOMP,Missingness,BEAHCOMP conditionally present,"If Q12i. BEAHALL (Auditory hallucinations) = 1 (Yes), then Q12i2. BEAHCOMP (Auditory hallucinations - complex sounds) cannot be blank",,"BEAHALL, BEAHCOMP"
b9-fvp-m-104,Error,B9,F - UDS Follow-up Visit,BEAHCOMP,Missingness,BEAHCOMP conditionally blank,"If Q12i. BEAHALL (Auditory hallucinations) is not 1 (Yes), then Q12i2. BEAHCOMP (Auditory hallucinations - complex sounds) must be blank",,"BEAHALL, BEAHCOMP"
b9-fvp-m-106,Error,B9,F - UDS Follow-up Visit,BEDEL,Missingness,BEDEL conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12j. BEDEL (Delusional beliefs) cannot be blank",,"DECCLBE, BEDEL"
b9-fvp-m-107,Error,B9,F - UDS Follow-up Visit,BEDEL,Missingness,BEDEL conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12j. BEDEL (Delusional beliefs) must be blank",,"DECCLBE, BEDEL"
b9-fvp-m-109,Error,B9,F - UDS Follow-up Visit,BEAGGRS,Missingness,BEAGGRS conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12k. BEAGGRS (Aggression) cannot be blank",,"DECCLBE, BEAGGRS"
b9-fvp-m-110,Error,B9,F - UDS Follow-up Visit,BEAGGRS,Missingness,BEAGGRS conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12k. BEAGGRS (Aggression) must be blank",,"DECCLBE, BEAGGRS"
b9-fvp-m-112,Error,B9,F - UDS Follow-up Visit,PSYCHAGE,Missingness,PSYCHAGE conditionally present,"If any of Q12h. BEVHALL, Q12i. BEAHALL, Q12j. BEDEL, Q12k. BEAGGRS = 1 (Yes), then Q12l. PSYCHAGE (Age that psychosis began) cannot be blank",,"BEVHALL, BEAHALL, BEDEL, BEAGGRS, PSYCHAGE"
b9-fvp-m-113,Error,B9,F - UDS Follow-up Visit,PSYCHAGE,Missingness,PSYCHAGE conditionally blank,"If all of Q12h. BEVHALL, Q12i. BEAHALL, Q12j. BEDEL, Q12k. BEAGGRS not = 1 (Yes), then Q12l. PSYCHAGE (Age that psychosis began) must be blank",,"BEVHALL, BEAHALL, BEDEL, BEAGGRS, PSYCHAGE"
b9-fvp-m-115,Error,B9,F - UDS Follow-up Visit,BEDISIN,Missingness,BEDISIN conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12m. BEDISIN (Disinhibition) cannot be blank",,"DECCLBE, BEDISIN"
b9-fvp-m-116,Error,B9,F - UDS Follow-up Visit,BEDISIN,Missingness,BEDISIN conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12m. BEDISIN (Disinhibition) must be blank",,"DECCLBE, BEDISIN"
b9-fvp-m-118,Error,B9,F - UDS Follow-up Visit,BEPERCH,Missingness,BEPERCH conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12n. BEPERCH (Personality change) cannot be blank",,"DECCLBE, BEPERCH"
b9-fvp-m-119,Error,B9,F - UDS Follow-up Visit,BEPERCH,Missingness,BEPERCH conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12n. BEPERCH (Personality change) must be blank",,"DECCLBE, BEPERCH"
b9-fvp-m-121,Error,B9,F - UDS Follow-up Visit,BEEMPATH,Missingness,BEEMPATH conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12o. BEEMPATH (Loss of empathy) cannot be blank",,"DECCLBE, BEEMPATH"
b9-fvp-m-122,Error,B9,F - UDS Follow-up Visit,BEEMPATH,Missingness,BEEMPATH conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12o. BEEMPATH (Loss of empathy) must be blank",,"DECCLBE, BEEMPATH"
b9-fvp-m-124,Error,B9,F - UDS Follow-up Visit,BEOBCOM,Missingness,BEOBCOM conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12p. BEOBCOM (Obsessions or compulsions) cannot be blank",,"DECCLBE, BEOBCOM"
b9-fvp-m-125,Error,B9,F - UDS Follow-up Visit,BEOBCOM,Missingness,BEOBCOM conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12p. BEOBCOM (Obsessions or compulsions) must be blank",,"DECCLBE, BEOBCOM"
b9-fvp-m-127,Error,B9,F - UDS Follow-up Visit,BEANGER,Missingness,BEANGER conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12q. BEANGER (Explosive anger) cannot be blank",,"DECCLBE, BEANGER"
b9-fvp-m-128,Error,B9,F - UDS Follow-up Visit,BEANGER,Missingness,BEANGER conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12q. BEANGER (Explosive anger) must be blank",,"DECCLBE, BEANGER"
b9-fvp-m-130,Error,B9,F - UDS Follow-up Visit,BESUBAB,Missingness,BESUBAB conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12r. BESUBAB (Substance use) cannot be blank",,"DECCLBE, BESUBAB"
b9-fvp-m-131,Error,B9,F - UDS Follow-up Visit,BESUBAB,Missingness,BESUBAB conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12r. BESUBAB (Substance use) must be blank",,"DECCLBE, BESUBAB"
b9-fvp-m-139,Error,B9,F - UDS Follow-up Visit,BESUBAB,Missingness,"ALCUSE, SEDUSE, OPIATEUSE, COCAINEUSE, CANNABUSE, OTHSUBUSE conditionally present","If Q12r BESUBAB (Substance use) = 1 (Yes), then at least one of Q12r1a. ALCUSE, Q12r1b. SEDUSE, Q12r1c. OPIATEUSE, Q12r1d. COCAINEUSE, Q12r1e. CANNABUSE, Q12r1f OTHSUBUSE must be present",,"BESUBAB, ALCUSE, SEDUSE, OPIATEUSE, COCAINEUSE, CANNABUSE, OTHSUBUSE"
b9-fvp-m-140,Error,B9,F - UDS Follow-up Visit,BESUBAB,Missingness,"ALCUSE, SEDUSE, OPIATEUSE, COCAINEUSE, CANNABUSE, OTHSUBUSE conditionally blank","If Q12r BESUBAB (Substance use) = 0 (No), then all of Q12r1a. ALCUSE, Q12r1b. SEDUSE, Q12r1c. OPIATEUSE, Q12r1d. COCAINEUSE, Q12r1e. CANNABUSE, Q12r1f OTHSUBUSE must be blank",,"BESUBAB, ALCUSE, SEDUSE, OPIATEUSE, COCAINEUSE, CANNABUSE, OTHSUBUSE"
b9-fvp-m-141,Error,B9,F - UDS Follow-up Visit,OTHSUBUSEX,Missingness,OTHSUBUSEX conditionally present,"If Q12r1f. OTHSUBUSE (Other substance use) = 1 (Yes), then Q12r1f1. OTHSUBUSEX (Other substance use - specify) cannot be blank",,"OTHSUBUSE, OTHSUBUSEX"
b9-fvp-m-142,Error,B9,F - UDS Follow-up Visit,OTHSUBUSEX,Missingness,OTHSUBUSEX conditionally blank,"If Q12r1f. OTHSUBUSE (Other substance use) is blank (No), then Q12r1f1. OTHSUBUSEX (Other substance use - specify) must be blank",,"OTHSUBUSE, OTHSUBUSEX"
b9-fvp-m-143,Error,B9,F - UDS Follow-up Visit,PERCHAGE,Missingness,PERCHAGE conditionally present,"If any of Q12m. BEDISIN, Q12n. BEPERCH, Q12o. BEEMPATH, Q12p. BEOBCOM, Q12q. BEANGER, Q12r. BESUBAB = 1 (Yes), then Q12s. PERCHAGE (Age that personaility-related symptoms began) cannot be blank",,"BEDISIN, BEPERCH, BEEMPATH, BEOBCOM, BEANGER, BESUBAB, PERCHAGE"
b9-fvp-m-144,Error,B9,F - UDS Follow-up Visit,PERCHAGE,Missingness,PERCHAGE conditionally present,"If all of Q12m. BEDISIN, Q12n. BEPERCH, Q12o. BEEMPATH, Q12p. BEOBCOM, Q12q. BEANGER, Q12r. BESUBAB not = 1 (Yes), then Q12s. PERCHAGE (Age that personaility-related symptoms began) must be blank",,"BEDISIN, BEPERCH, BEEMPATH, BEOBCOM, BEANGER, BESUBAB, PERCHAGE"
b9-fvp-m-146,Error,B9,F - UDS Follow-up Visit,BEREM,Missingness,BEREM conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12t. BEREM (REM sleep behavior disorder) cannot be blank",,"DECCLBE, BEREM"
b9-fvp-m-147,Error,B9,F - UDS Follow-up Visit,BEREM,Missingness,BEREM conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12t. BEREM (REM sleep behavior disorder) must be blank",,"DECCLBE, BEREM"
b9-fvp-m-149,Error,B9,F - UDS Follow-up Visit,BEREMAGO,Missingness,BEREMAGO conditionally present,"If Q12t. BEREM (REM sleep behavior disorder) = 1 (Yes), then Q12t1. BEREMAGO (Age that REM sleep behavior disorder began) cannot be blank",,"BEREM, BEREMAGO"
b9-fvp-m-150,Error,B9,F - UDS Follow-up Visit,BEREMAGO,Missingness,BEREMAGO conditionally blank,"If Q12t. BEREM (REM sleep behavior disorder) not = 1 (Yes), then Q12t1. BEREMAGO (Age that REM sleep behavior disorder began) must be blank",,"BEREM, BEREMAGO"
b9-fvp-m-152,Error,B9,F - UDS Follow-up Visit,BEREMCONF,Missingness,BEREMCONF conditionally present,"If Q12t. BEREM (REM sleep behavior disorder) = 1 (Yes), then Q12t2. BEREMCONF (REM sleep behavior disorder confirmed by polysomnography) cannot be blank",,"BEREM, BEREMCONF"
b9-fvp-m-153,Error,B9,F - UDS Follow-up Visit,BEREMCONF,Missingness,BEREMCONF conditionally blank,"If Q12t. BEREM (REM sleep behavior disorder) not = 1 (Yes), then Q12t2. BEREMCONF (REM sleep behavior disorder confirmed by polysomnography) must be blank",,"BEREM, BEREMCONF"
b9-fvp-m-155,Error,B9,F - UDS Follow-up Visit,BEOTHR,Missingness,BEOTHR conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q12u. BEOTHR (Other behavioral symptom) cannot be blank",,"DECCLBE, BEOTHR"
b9-fvp-m-156,Error,B9,F - UDS Follow-up Visit,BEOTHR,Missingness,BEOTHR conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q12u. BEOTHR (Other behavioral symptom) must be blank",,"DECCLBE, BEOTHR"
b9-fvp-m-158,Error,B9,F - UDS Follow-up Visit,BEOTHRX,Missingness,BEOTHRX conditionally present,"If Q12u. BEOTHR (Other behavioral deficit) = 1 (Yes), then Q12u1. BEOTHRX (Other behavioral deficit - specify) cannot be blank",,"BEOTHR, BEOTHRX"
b9-fvp-m-159,Error,B9,F - UDS Follow-up Visit,BEOTHRX,Missingness,BEOTHRX conditionally blank,"If Q12u. BEOTHR (Other behavioral deficit) not = 1 (Yes), then Q12u1. BEOTHRX (Other behavioral deficit - specify) must be blank",,"BEOTHR, BEOTHRX"
b9-fvp-m-160,Error,B9,F - UDS Follow-up Visit,BEMODE,Missingness,BEMODE conditionally present,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 1 (Yes), then Q13. BEMODE (Mode of onset for behavioral symptoms) cannot be blank",,"DECCLBE, BEMODE"
b9-fvp-m-161,Error,B9,F - UDS Follow-up Visit,BEMODE,Missingness,BEMODE conditionally blank,"If Q11. DECCLBE (Participant experiencing behavioral symptoms per clinician) = 0 (No), then Q13. BEMODE (Mode of onset for behavioral symptoms) must be blank",,"DECCLBE, BEMODE"
b9-fvp-m-163,Error,B9,F - UDS Follow-up Visit,BEMODEX,Missingness,BEMODEX conditionally present,"If Q13. BEMODE (Mode of onset for behavioral symptoms) = 4 (Other), then Q13a. BEMODEX (Other mode of onset for behavioral symptoms - other - specify) cannot be blank",,"BEMODE, BEMODEX"
b9-fvp-m-164,Error,B9,F - UDS Follow-up Visit,BEMODEX,Missingness,BEMODEX conditionally blank,"If Q13. BEMODE (Mode of onset for behavioral symptoms) not = 4 (Other), then Q13a. BEMODEX (Other mode of onset for behavioral symptoms - other - specify) must be blank",,"BEMODE, BEMODEX"
b9-fvp-m-165,Error,B9,F - UDS Follow-up Visit,DECCLMOT,Missingness,DECCLMOT conditionally present,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 1 (Yes), then Q14. DECCLMOT (Motor symptoms) cannot be blank",,"DECCLIN, DECCLMOT"
b9-fvp-m-166,Error,B9,F - UDS Follow-up Visit,DECCLMOT,Missingness,DECCLMOT conditionally blank,"If Q7. DECCLIN (Participant experiencing symptoms or declines per clinician) = 0 (No), then Q14. DECCLMOT (Motor symptoms) must be blank",,"DECCLIN, DECCLMOT"
b9-fvp-m-168,Error,B9,F - UDS Follow-up Visit,MOGAIT,Missingness,MOGAIT conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q15a. MOGAIT (Gait problems) cannot be blank",,"DECCLMOT, MOGAIT"
b9-fvp-m-169,Error,B9,F - UDS Follow-up Visit,MOGAIT,Missingness,MOGAIT conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q15a. MOGAIT (Gait problems) must be blank",,"DECCLMOT, MOGAIT"
b9-fvp-m-171,Error,B9,F - UDS Follow-up Visit,MOFALLS,Missingness,MOFALLS conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q15b. MOFALLS (Falls) cannot be blank",,"DECCLMOT, MOFALLS"
b9-fvp-m-172,Error,B9,F - UDS Follow-up Visit,MOFALLS,Missingness,MOFALLS conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q15b. MOFALLS (Falls) must be blank",,"DECCLMOT, MOFALLS"
b9-fvp-m-174,Error,B9,F - UDS Follow-up Visit,MOSLOW,Missingness,MOSLOW conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q15c. MOSLOW (Slowness) cannot be blank",,"DECCLMOT, MOSLOW"
b9-fvp-m-175,Error,B9,F - UDS Follow-up Visit,MOSLOW,Missingness,MOSLOW conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q15c. MOSLOW (Slowness) must be blank",,"DECCLMOT, MOSLOW"
b9-fvp-m-177,Error,B9,F - UDS Follow-up Visit,MOTREM,Missingness,MOTREM conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q15d. MOTREM (Tremors) cannot be blank",,"DECCLMOT, MOTREM"
b9-fvp-m-178,Error,B9,F - UDS Follow-up Visit,MOTREM,Missingness,MOTREM conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q15d. MOTREM (Tremors) must be blank",,"DECCLMOT, MOTREM"
b9-fvp-m-180,Error,B9,F - UDS Follow-up Visit,MOLIMB,Missingness,MOLIMB conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q15e. MOLIMB (Limb weakness) cannot be blank",,"DECCLMOT, MOLIMB"
b9-fvp-m-181,Error,B9,F - UDS Follow-up Visit,MOLIMB,Missingness,MOLIMB conditionally blank,"If Q14. DECCLMOT (Motor symptoms) = 0 (No), then Q15e. MOLIMB (Limb weakness) must be blank",,"DECCLMOT, MOLIMB"
b9-fvp-m-183,Error,B9,F - UDS Follow-up Visit,MOFACE,Missingness,MOFACE conditionally present,"If Q14. DECCLMOT (Motor symptoms) = 1 (Yes), then Q15f. MOFACE (Changes in facial expression) cannot be blank",,"DECCLMOT, MOFACE"
